NR ADNS;Nr przypadku w województwie;Województwo;Kod jednostki TRACES;Powiat wg kodu TERYT;Gmina;Miejscowość (najbliższa lub Nr obwodu łowieckiego) - jeśli możliwe;Nazwa obszaru z DWK 2014/709;Szerokość;Długość;Sposób unieszkodliwienia zwłok;Data zgłoszenia;Data wysłania próbek;Data potwierdzenia;Nr sprawozdania z badań (ostatecznego);Rodzaj badania;Liczba dzików dodatnich;Przyczyna podejrzenia;Płeć - wiek (w miesiącach) - waga;+;++;+++;Kości;;
2178;114;wielkopolskie;30290 Wolsztyn;3029 wolsztyński;Przemęt ;Mochy ;objęty ograniczeniami;51.997895;16.107734;32;14.04.2020;15.04.2020;24.04.2020;P/20/18142;RT-PCR+;1;padły/padłe;1. samiec - 36 m - 100 kg ;0;1;0;0;
2179;115;wielkopolskie;30290 Wolsztyn;3029 wolsztyński;Przemęt ;Solec Nowy ;objęty ograniczeniami;52.043936;16.221461;32;14.04.2020;15.04.2020;24.04.2020;P/20/18141;RT-PCR+;1;odstrzelony;1. samiec - 12 m - 30 kg ;0;0;0;0;
2180;116;wielkopolskie;30130 Leszno;3013 leszczyński;Włoszakowice;Dominice;objęty ograniczeniami;51.9236111;16.315;32;15.04.2020;16.04.2020;24.04.2020;P/20/18163;RT-PCR+;1;padły/padłe;locha,18 m, 50 kg;1;0;0;0;
2181;117;wielkopolskie;30130 Leszno;3013 leszczyński;Włoszakowice;Dominice;objęty ograniczeniami;51.9308333;16.302222222222223;32;14.04.2020;16.01.2020;24.04.2020;P/20/18148;RT-PCR+;1;padły/padłe;locha, 18 m, 47 kg;0;1;0;0;
2182;118;wielkopolskie;30130 Leszno;3013 leszczyński;Włoszakowice;Dominice;objęty ograniczeniami;51.93;16.302222222222223;32;14.04.2020;16.01.2020;24.04.2020;P/20/18145;RT-PCR+;1;padły/padłe;locha, 12 m, 50 kg;0;1;0;0;
2183;119;wielkopolskie;30130 Leszno;3013 leszczyński;Włoszakowice;Dominice;objęty ograniczeniami;51.9305556;16.302777777777777;32;14.04.2020;16.01.2020;24.04.2020;P/20/18146;RT-PCR+;1;padły/padłe;locha, 12 m, 40 kg;0;1;0;0;
2184;120;wielkopolskie;30050 Grodzisk Wielkopolski;3005 grodziski (wielkopolski);Rakoniewice;Rakoniewice;objęty ograniczeniami;52.132639;16.239189;32;10.04.2020;14.04.2020;24.04.2020;P/20/18143;RT-PCR+;1;padły/padłe;samica - 12 m - 20kg;0;0;0;1;
2185;524;lubuskie;08120 Sława;0812 wschowski;Sława;ok. Krzydłowiczek leśn.  Stare Strącze oddz.328 m;objęty ograniczeniami;51.829444;16.14778;32;17.04.2020;22.04.2020;27.04.2020;P/20/18392;RT-PCR+;2;padły/padłe;1. NIEOKREśLONA, 24 m -     50kg, 2. SAMIEC, 12 m - 40kg;0;0;2;0;
2186;525;lubuskie;08120 Sława;0812 wschowski;Sława;Krążkowo;objęty ograniczeniami;51.784997;16.05769;32;20.04.2020;22.04.2020;27.04.2020;P/20/18392;RT-PCR+;1;padły/padłe;"1. SAMIEC, 24 m - 60 kg";0;0;1;0;
2187;526;lubuskie;08120 Sława;0812 wschowski;Sława;ok. Krążkowa;objęty ograniczeniami;51.78465;16.05779;32;20.04.2020;22.04.2020;27.04.2020;P/20/18392;RT-PCR+;3;padły/padłe;1. SAMICA, 36 m - 90kg, 2. SAMIEC, 24 M-CE, 70kg, 3. SAMIEC, 24M-CE, 60kg;0;0;3;0;
