NR ADNS;Nr przypadku w województwie;Województwo;Kod jednostki TRACES;Powiat wg kodu TERYT;Gmina;Miejscowość (najbliższa lub Nr obwodu łowieckiego) - jeśli możliwe;Nazwa obszaru z DWK 2014/709;Szerokość;Długość;Sposób unieszkodliwienia zwłok;Data zgłoszenia;Data wysłania próbek;Data potwierdzenia;Nr sprawozdania z badań (ostatecznego);Rodzaj badania;Liczba dzików dodatnich;Przyczyna podejrzenia;Płeć - wiek (w miesiącach) - waga;+;++;+++;Kości;;
1857;457;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zabór;Mielno;zagrożenia;51.960628;15.756883;32;31.03.2020;31.03.2020;03.04.2020;"P/20/15881P/20/15882P/20/15883";RT-PCR+;3;padły/padłe;"1. samiec - wiek nieokreślony, 15 kg 2. samiec - 12 m - 20 kg  3. samica - 12 m - 25 kg";3;0;0;0;;
1858;458;lubuskie;08090 Zielona Góra;0809 zielonogórski;Sulechów;Leśna Gora;objęty ograniczeniami;52.019777;15.6199813;32;28.03.2020;29.03.2020;03.04.2020;P/20/15805;RT-PCR+;3;padły/padłe;"1. płeć nieokreślona, 48 m - 20 kg 2.samiec - 48 m - 90 kg 3.samiec - 24 m - 30 kg";0;0;1;2;;
1859;459;lubuskie;08090 Zielona Góra;0809 zielonogórski;Bojadła;Klenica;objęty ograniczeniami;52.01771;15.782703;32;26.03.2020;29.03.2020;02.04.2020;"P/20/15397,P/20/15518,P/20/15519,P/20/15517,P/20/15805";RT-PCR+;5;padły/padłe;"1.samica - 12 m - 20 kg 2.samica - 36-m - 90 kg 3.samica -24 m - 50 kg 4.samica - 12 m - 20 kg 5.samica - 36 m - 85 kg";3;1;0;1;;
1860;460;lubuskie;08090 Zielona Góra;0809 zielonogórski;Bojadła;Klenica;objęty ograniczeniami;52.012937;15.791371;32;29.03.2020;29.03.2020;03.04.2020;"P/20/15805";RT-PCR+;5;padły/padłe;"1. płeć nieokreślona, 12 m - 20 kg 2.płeć nieokreślona, 12 m - 25 kg 3.płeć nieokreślona, 12 m - 25 kg 4.płeć nieokreślona, 12 m - 25 kg 5.płeć nieokreślona, 12 m - 30 kg";0;0;1;4;;
1861;461;lubuskie;08090 Zielona Góra;0809 zielonogórski;Sulechów;Mozów;objęty ograniczeniami;52.0737228;15.4435426;32;28.03.2020;28.03.2020;03.04.2020;P/20/15620;ELISA+IPT+;1;odstrzelony;1.samica - 24m - 42 kg;0;0;0;0;;
1862;651/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Markowo;zagrożenia;54.027978;19.921314;30;24.03.2020;27.03.2020;03.04.2020;P/20/15656;RT-PCR+;1;padły/padłe;"1. płeć nieokreślona, 12 m-cy; 30 kg";0;0;1;0;;
1863;652/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Małdyty;Nowy Dwór;zagrożenia;53.932083;19.838078;30;25.03.2020;27.03.2020;03.04.2020;P/20/15656;RT-PCR+;2;padły/padłe;"1. płeć nieokr., 12 m-cy; 30 kg 2. płeć nieokr., 36 m - 60 kg";0;2;0;0;;
1864;653/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Złotna;zagrożenia;53.979047;19.910347;30;25.03.2020;27.03.2020;03.04.2020;P/20/15656;RT-PCR+;1;padły/padłe;" płeć nieokreślona, 24 m-ce; 40 kg";0;0;1;0;;
1865;654/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Miłakowo;Boguchwały;objęty ograniczeniami;53.938486;20.078169;32;22.03.2020;24.03.2020;03.04.2020;P/20/15627;RT-PCR+;1;odstrzelony;samica - 12 m - 33 kg;0;0;0;0;;
1866;655/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Kalnik;zagrożenia;54.005047;19.810369;32;21.03.2020;27.03.2020;03.04.2020;P/20/15654;IPT+;1;odstrzelony; samiec - 24 m - 35 kg;0;0;0;0;;
1867;656/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Niebrzydowo;zagrożenia;53.984397;19.962211;32;2020-03-23;2020-03-27;03.04.2020;P/20/15654;IPT+;1;odstrzelony;samica - 24 m - 37 kg;0;0;0;0;;
1868;657/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Kalnik;zagrożenia;54.012131;19.841853;32;23.03.2020;27.03.2020;03.04.2020;P/20/15654;IPT+;1;odstrzelony;samica - 24 m - 46 kg;0;0;0;0;;
1869;658/2020;warmińsko-mazurskie;28100 Mrągowo;2810 mrągowski;Mikołajki;Lisiny;objęty ograniczeniami;53.777500;21.482646;32;23.03.2020;23.03.2020;03.04.2020;P/20/15634;"RT-PCR+IPT+";1;odstrzelony;samiec - 12 m - 32 kg;0;0;0;0;;
1870;659/2020;warmińsko-mazurskie;28100 Mrągowo;2810 mrągowski;Mikołajki;Stawek;objęty ograniczeniami;53.78947;21.62201;30;22.03.2020;23.03.2020;03.04.2020;P/20/15631;RT-PCR+;1;padły/padłe;płeć nieokreślona, 12 m - 20 kg;0;0;0;1;;
1871;660/2020;warmińsko-mazurskie;28080 Kętrzyn;2808 kętrzyński;Korsze;Dłużec Mały;zagrożenia;54.173569;21.036151;32;23.03.2020;23.03.2020;03.04.2020;P/20/15649;IPT+;1;odstrzelony;samiec - 10 m - 12 kg;0;0;0;0;;
1872;661/2020;warmińsko-mazurskie;28080 Kętrzyn;2808 kętrzyński;Korsze;Dłużec Mały;zagrożenia;54.173569;21.036151;32;23.03.2020;23.03.2020;03.04.2020;P/20/15649;IPT+;1;odstrzelony;samiec - 10 m - 12 kg;0;0;0;0;;
1873;662/2020;warmińsko-mazurskie;28130 Olecko;2813 olecki;Świętajno;Nowiny;zagrożenia;54.089556;22.286250;30;22.03.2020;23.03.2020;03.04.2020;P/20/15648;RT-PCR+;2;padły/padłe;1. samica - 36 m - 100 kg 2. płec nieokr., 12 m - 40 kg;2;0;0;0;;
1874;663/2020;warmińsko-mazurskie;28130 Olecko;2813 olecki;Olecko;Rosochackie;zagrożenia;54.020199;22.463435;32;23.03.2020;23.03.2020;03.04.2020;P/20/15648;RT-PCR+;1;zabity w wypadku;samica - 12 m - 40 kg;1;0;0;0;;
1875;664/2020;warmińsko-mazurskie;28160 Pisz;2816 piski;Orzysz;Leśnictwo Rząśniki oddział leśny 359;objęty ograniczeniami;53.84933;21.981935;30;23.03.2020;23.03.2020;03.04.2020;P/20/15632;RT-PCR+;1;padły/padłe;samica - 36 m - 70 kg;1;0;0;0;;
1876;665/2020;warmińsko-mazurskie;28160 Pisz;2816 piski;Orzysz; Ogródek;objęty ograniczeniami;53.813707;22.109695;32;25.03.2020;26.03.2020;03.04.2020;P/20/15650;IPT+;1;odstrzelony;samiec - 24 m - 50 kg;0;0;0;0;;
1877;2167/106;mazowieckie;14030 Garwolin;1403 garwoliński;Górzno;Kobyla Wola;objęty ograniczeniami;51.83457;21.661918;32;01.04.2020;02.04.2020;06.04.2020;P/20/15662;RT-PCR+;1;padły/padłe;samiec - 12 m - 40kg;1;0;0;0;;
1878;2168/107;mazowieckie;14030 Garwolin;1403 garwoliński;Maciejowice;Pogorzelec;zagrożenia;51.737261;21.572269;32;01.04.2020;02.04.2020;06.04.2020;P/20/15664;RT-PCR+;1;padły/padłe;samiec - 12 m - 40kg;1;0;0;0;;
1879;2169/108;mazowieckie;14250 Radom;1425 radomski;Pionki;567;objęty ograniczeniami;51.426076;21.413784;31;31.03.2020;02.04.2020;07.04.2020;P/20/16257;ELISA+IPT+;1;odstrzelony;1.Samiec, 15 m - 60 kg;0;0;0;0;;
1880;3;dolnośląskie;02030 Głogów;0203 głogowski;Kotla;"CeberObw. Nr 7";objęty ograniczeniami;51.709672;15.978860;32;26.03.2020;30.03.2020;07.04.2020;P/20/16246;RT-PCR+;1;odstrzelony;1. samiec - 2 lata, 25 kg;0;0;0;0;;
1881;119;podkarpackie;18080 Leżajsk;1808 leżajski;Nowa Sarzyna;Łętownia;objęty ograniczeniami;50.35536;22.23377;30;30.03.2020;01.04.2020;07.04.2020;P/20/16135;RT-PCR+;1;padły/padłe;1. samica - 6 m - 30 kg;0;1;0;0;;
1882;120;podkarpackie;18120 Nisko;1812 niżański;Krzeszów;Koziarnia;objęty ograniczeniami;50.399167;22.30075;30;30.03.2020;31.03.2020;07.04.2020;P/20/16137;RT-PCR+;1;padły/padłe;1. samica - 36 m - 100 kg;0;1;0;0;;
1883;121;podkarpackie;18090 Lubaczów;1809 lubaczowski;Narol;Płazów;zagrożenia;50.305;23.2144;30;30.03.2020;31.03.2020;07.04.2020;P/20/16125;RT-PCR+;1;padły/padłe;1. samica - 12 m - 30 kg;1;0;0;0;;
1884;122;podkarpackie;18090 Lubaczów;1809 lubaczowski;Cieszanów;Dachnów;objęty ograniczeniami;50.2176;23.0249;30;30.03.2020;31.03.2020;07.04.2020;P/2016124;RT-PCR+;1;padły/padłe;1. samica - 13 m - 35 kg;1;0;0;0;;
1885;123;podkarpackie;18090 Lubaczów;1809 lubaczowski;Stary Dzików;Nowy Dzików;objęty ograniczeniami;50.2248;23.0051;30;30.03.2020;31.03.2020;07.04.2020;P/20/16124;RT-PCR+;1;padły/padłe;1. samiec - 18 m - 50 kg;1;0;0;0;;
1886;124;podkarpackie;18090 Lubaczów;1809 lubaczowski;Horyniec Zdrój;Dziewięcierz;objęty ograniczeniami;50.205;23.4501;32;28.03.2020;31.03.2020;07.04.2020;P/20/16134;IPT+;1;odstrzelony;1. samica - 12 m - 40 kg;0;0;0;0;;
1887;125;podkarpackie;18200 Tarnobrzeg;1864 Tarnobrzeg;M. Tarnobrzeg;Tarnobrzeg;objęty ograniczeniami;50.5552779;21.6976;32;01.04.2020;02.04.2020;07.04.2020;P/20/16136;RT-PCR+;1;padły/padłe;1. samica - 12 m - 40 kg;1;0;0;0;;
1888;666/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dobre Miasto;Swobodna;zagrożenia;53.9346 ;20.3885;30;25.03.2020;27.03.2020;03.04.2020;P/20/15655;RT-PCR+;4;padły/padłe;"1. samiec - 12 m - 40 kg 2. samiec - 36 m - 70 kg 3. samiec - 12 m - 40 kg 4. samiec - 36 m - 60 kg";4;0;0;0;;
1889;667/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Świątki;Komalwy;objęty ograniczeniami;53.9462 ;20.2703;30;19.03.2020;24.03.2020;03.04.2020;P/20/15626;RT-PCR+;2;padły/padłe;"1. samica - 12 m - 40 kg 2. samica - 12 m - 40 kg";2;0;0;0;;
1890;668/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Świątki;Żardeniki;objęty ograniczeniami;53.9700;20.2791;30;22.03.2020;25.03.2020;03.04.2020;P/20/15658;RT-PCR+;1;padły/padłe;samiec - 24 m - 60 kg;1;0;0;0;;
1891;669/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Jeziorany;Krokowo;zagrożenia;53.9469;20.7034;30;07.03.2020;24.03.2020;03.04.2020;P/20/15658;RT-PCR+;1;padły/padłe;samica - 36 m - 90 kg;1;0;0;0;;
1892;670/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dywity;Rozgity;zagrożenia;53.8814;20.4695;30;23.03.2020;25.03.2020;03.04.2020;P/20/15658;RT-PCR+;2;padły/padłe;"1. samica - 12 m - 30 kg 2. samiec - 24 m - 65 kg";0;2;0;0;;
1893;671/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dywity;Gady;zagrożenia;53.8823;20.6025;30;23.03.2020;25.03.2020;03.04.2020;P/20/15658;RT-PCR+;2;padły/padłe;"1. samica - 12 m - 30 kg 2. samiec - 12 m - 30 kg";0;2;0;0;;
1894;672/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Barczewo ;Stare Włóki;zagrożenia;53.9130;20.7494;30;22.03.2020;24.03.2020;03.04.2020;P/20/15658;RT-PCR+;2;padły/padłe;"1. samica - 24 m - 70 kg 2. samiec - 12 m - 30 kg";2;0;0;0;;
1895;673/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dywity;Frączki;zagrożenia;53.9353;20.6004 ;30;20.03.2020;24.03.2020;03.04.2020;P/20/15658;RT-PCR+;3;padły/padłe;"1. samica - 36 m - 70 kg 2. samica - 36 m - 90 kg 3. samica - 24 m - 60 kg";1;2;0;0;;
1896;674/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dobre Miasto;Swobodna;zagrożenia;53.9335;20.3711;30;23.03.2020;25.03.2020;03.04.2020;P/20/15658;RT-PCR+;3;padły/padłe;"1. nieokreślony, 10 m - 30 kg 2. nieokreślony, 10 m - 30 kg 3. nieokreślony, 10 m - 30 kg";0;3;0;0;;
1897;675/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Jeziorany;Studzianka;zagrożenia;53.9727;20.6291;30;21.03.2020;24.03.2020;03.04.2020;P/20/15658;RT-PCR+;3;padły/padłe;"1. samiec - 8 m - 35 kg 2. samiec - 24 m - 70 kg 3. samiec - 36 m - 70 kg";1;2;0;0;;
1898;676/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Elbląg;Rubno;objęty ograniczeniami;54.23635;19.41865;30;23.03.2020;24.03.2020;03.04.2020;P/20/15630;RT-PCR+;2;padły/padłe;1. samica - 36 m - 80 kg          2. samiec - 36 m-cy 80 kg;0;2;0;0;;
1899;677/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Tolkmicko;Nowinka;objęty ograniczeniami;54.29599;19.56323;30;24.03.2020;25.03.2020;03.04.2020;P/20/15630;RT-PCR+;1;padły/padłe;1. samiec - 30 m - 70 kg;1;0;0;0;;
1900;678/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Elbląg;Krasny Las;objęty ograniczeniami;54.22576;19.44101;30;24.03.2020;25.03.2020;03.04.2020;P/20/15630;RT-PCR+;1;padły/padłe;1. samica - 30 m - 70 kg;0;1;0;0;;
1901;679/2020;warmińsko-mazurskie;28040 Elbląg;2861 Elbląg;Miasto Elbląg;Elbląg (Krasny Las);objęty ograniczeniami;54.21717;19.46577;30;23.03.2020;24.03.2020;03.04.2020;P/20/15630;RT-PCR+;1;padły/padłe;1. samiec - 12 m - 30 kg;1;0;0;0;;
1902;62;podlaskie;20050 Hajnówka;2005 hajnowski;Dubicze Cerkiewne;Jelonka;zagrożenia;52.61639;23.363285;32;02.04.2020;02.04.2020;08.04.2020;P/20/16357;RT-PCR+;1;odstrzelony;samiec - 1 rok, 40kg;0;0;0;0;;
1903;680/2020;warmińsko-mazurskie;28010 Bartoszyce;2801 bartoszycki;Bisztynek;Troszkowo;zagrożenia;54.044525;20.878147;30;29.03.2020;31.03.2020;08.04.2020;P/20/16344;RT-PCR+;1;padły/padłe;1 samiec -24 m -ok 60 kg;0;1;0;0;;
1904;681/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Młynary;Nowe Monasterzysko;objęty ograniczeniami;54.20923;19.62207;32;21.03.2020;24.03.2020;03.04.2020;P/20/15624;IPT+;1;odstrzelony;1, samica - 18 m - 37 kg;0;0;0;0;;
1905;682/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Tolkmicko;Pogrodzie;objęty ograniczeniami;54.28640;19.57948;32;17.03.2020;24.03.2020;03.04.2020;P/20/15624;IPT+;1;odstrzelony;1. samica - 24 m - 46 kg;0;0;0;0;;
1906;683/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Tolkmicko;Suchacz;objęty ograniczeniami;54.286111;19.450833;32;27.03.2020;31.03.2020;08.04.2020;P/20/16324;RT-PCR+;1;padły/padłe;1, samica - 24 m - 40 kg;0;0;1;0;;
1907;684/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Elbląg;Tropy Elbląskie;objęty ograniczeniami;54.107830;19.379480;30;27.03.2020;31.03.2020;08.04.2020;P/20/16324;RT-PCR+;1;padły/padłe;1. samica - 24 m - 20 kg;0;0;0;1;;
1908;685/2020;warmińsko-mazurskie;28020 Braniewo;2802 braniewski;Frombork;Jędrychowo;objęty ograniczeniami;54.28983611;19.68115833;32;29.03.2020;31.03.2020;08.04.2020;P/20/16358;"RT-PCR+IPT+";1;odstrzelony;samica - 3 lata, 60 kg;0;0;0;0;;
1909;686/2020;warmińsko-mazurskie;28100 Mrągowo;2810 mrągowski;Piecki;Kołowin;objęty ograniczeniami;53.736953;21.46566;32;26.03.2020;30.03.2020;08.04.2020;P/20/16326;RT-PCR+;1;odstrzelony;samica - 12 m - 28 kg;0;0;0;0;;
1910;687/2020;warmińsko-mazurskie;28100 Mrągowo;2810 mrągowski;Mikołajki;Inulec;objęty ograniczeniami;53.817675;21.486609;30;28.03.2020;30.03.2020;08.04.2020;P/20/16327;RT-PCR+;1;padły/padłe;samica - 24 m - 40 kg;1;0;0;0;;
1911;688/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dywity;Bukwałd;zagrożenia;53.8709 ;20.3626 ;30;31.03.2020;03.04.2020;08.04.2020;P/20/16329;RT-PCR+;1;padły/padłe;samiec - 12 m - 35 kg;0;1;0;0;;
1912;689/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dywity;Różnowo;zagrożenia;53.8576 ;20.5285 ;30;02.04.2020;03.04.2020;08.04.2020;P/20/16329;RT-PCR+;1;padły/padłe;samiec - 12 m - 40 kg;1;0;0;0;;
1913;690/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Barczewo ;Lamkowo;zagrożenia;53.9173 ;20.6888 ;30;26.03.2020;31.03.2020;08.04.2020;P/20/16321;RT-PCR+;1;padły/padłe;samica - 36 m - 80 kg;1;0;0;0;;
1914;691/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dobre Miasto;Swobodna;zagrożenia;53.9346  ;20.3885 ;30;30.03.2020;01.04.2020;08.04.2020;P/20/16321;RT-PCR+;1;padły/padłe;samiec - 12 m - 40 kg;1;0;0;0;;
1915;692/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Jonkowo;Pupki;objęty ograniczeniami;53.8544 ;20.2477 ;32;30.03.2020;31.03.2020;08.04.2020;P/20/16323;RT-PCR+;1;odstrzelony;samiec - 12 m - 15 kg;0;0;0;0;;
1916;693/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Miłakowo;Warkały;objęty ograniczeniami;53.990375;20.015269;30;26.03.2020;31.03.2020;08.04.2020;P/20/16319;RT-PCR+;1;padły/padłe;"1. płeć nieokreślona, 12 m-cy; 30 kg";0;1;0;0;;
1917;694/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Miłakowo;Wojciechy;objęty ograniczeniami;53.976574;20.157447;30;26.03.2020;31.03.2020;08.04.2020;P/20/16319;RT-PCR+;3;padły/padłe;"1. samiec - 36 m-cy; 65 kg 2. samica - 12 m - 40 kg 3. samica - 12 m - 35 kg";3;0;0;0;;
1918;695/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Miłakowo;Raciszewo;objęty ograniczeniami;54.001149;20.137111;30;28.03.2020;31.03.2020;08.04.2020;P/20/16319;RT-PCR+;2;padły/padłe;"1. płeć nieokreślona, 12 m-cy; 35 kg 2. płeć nieokreślona, 12 m - 30 kg";0;0;0;2;;
1919;696/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Miłakowo;Bieniasze;objęty ograniczeniami;53.964361;20.143472;30;30.03.2020;03.04.2020;08.04.2020;P/20/16317;RT-PCR+;1;padły/padłe;"1. samica - 36 m-cy; 65 kg";1;0;0;0;;
1920;697/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Małdyty;Kozia Wólka;zagrożenia;53.922603;19.852872;30;31.03.2020;03.04.2020;08.04.2020;P/20/16320;RT-PCR+;4;padły/padłe;"1. płeć nieokreślona, 24 m - 60 kg 2. płeć nieokreślona, 24 m - 60 kg 3. płeć nieokreślona, 12 m - 30 kg 4. płeć nieokreślona, 24 m - 60 kg";0;4;0;0;;
1921;697/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Małdyty;Kozia Wólka;zagrożenia;53.922603;19.852872;30;31.03.2020;03.04.2020;08.04.2020;P/20/16320;RT-PCR+;4;padły/padłe;"1. płeć nieokreślona, 24 m - 60 kg 2. płeć nieokreślona, 24 m - 60 kg 3. płeć nieokreślona, 12 m - 30 kg 4. płeć nieokreślona, 24 m - 60 kg";0;4;0;0;;
1922;698/2020;warmińsko-mazurskie;28080 Kętrzyn;2808 kętrzyński;Reszel;Pilec;objęty ograniczeniami;53.9853106;21.2356828;32;28.03.2020;30.03.2020;08.04.2020;P/20/16328;RT-PCR+;1;padły/padłe;1. samiec - 24 m - 50 kg;1;0;0;0;;
1923;699/2020;warmińsko-mazurskie;28130 Olecko;2813 olecki;Kowale Oleckie;Szarejki;zagrożenia;54.133835;22.383834;32;27.03.2020;30.03.2020;08.04.2020;P/20/16401;IPT+;1;odstrzelony;samiec - 12 m - 28 kg;0;0;0;0;;
1924;700/2020;warmińsko-mazurskie;28130 Olecko;2813 olecki;Świętajno;Świdrówko;zagrożenia;54.0354290;22.3386608;32;30.03.2020;02.04.2020;08.04.2020;P/20/16406;IPT+;1;odstrzelony;samica - 24 m - 48 kg;0;0;0;0;;
1925;701/2020;warmińsko-mazurskie;28060 Giżycko;2806 giżycki;Giżycko; Zielony Gaj;zagrożenia;54.076078;21.845423;32;23.03.2020;24.03.2020;08.04.2020;P/20/16399;IPT+;1;odstrzelony;samiec - 24-mcy, 40 kg;0;0;0;0;;
1926;702/2020;warmińsko-mazurskie;28060 Giżycko;2806 giżycki;Wydminy;128 Siemionki;zagrożenia;53.964722;22.003055;32;30.03.2020;31.03.2020;08.04.2020;P/20/16388;"RT-PCR+IPT+";1;odstrzelony;samica - 24 m-cy , 46 kg;0;0;0;0;;
1927;703/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Miłakowo;Polkajny;objęty ograniczeniami;54.021385;20.100861;32;29.03.2020;31.03.2020;08.04.2020;P/20/16397;IPT+;1;odstrzelony;1. samica - 24 m - 44 kg;0;0;0;0;;
1928;384;lubelskie;06020 Biłgoraj;0602 biłgorajski;Biłgoraj;Rapy Dylańskie;objęty ograniczeniami;50.6071;22.7511;32;27.03.2020;31.03.2020;03.04.2020;P/20/15531;RT-PCR+;1;padły/padłe;samica - 18 m - 60 kg;0;1;0;0;;
1929;385;lubelskie;06020 Biłgoraj;0602 biłgorajski;Frampol;Karolówka;objęty ograniczeniami;50.633;22.7259;32;30.03.2020;31.03.2020;03.04.2020;P/20/15531;RT-PCR+;1;padły/padłe;płeć nieokreślona., 12 m - 40 kg;0;0;1;0;;
1930;386;lubelskie;06190 Włodawa;0619 włodawski;Wyryki;Adampol;objęty ograniczeniami;51.5593;23.4503;32;28.03.2020;31.03.2020;03.04.2020;P/20/15672;ELISA+IPT+;1;odstrzelony;samica - 24 m - 60 kg;0;0;0;0;;
1931;387;lubelskie;06190 Włodawa;0619 włodawski;Hańsk;Hańsk Drugi;objęty ograniczeniami;51.4055;23.4533;32;27.03.2020;31.03.2020;03.04.2020;P/20/15672;ELISA+IPT+;1;odstrzelony;samica - 24 m - 47 kg;0;0;0;0;;
1932;388;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Jarczów;Wola Gródecka;zagrożenia;50.5048;23.6395;32;26.03.2020;26.03.2020;03.04.2020;P/20/15796 P/20/15802 P/20/15808;RT-PCR+;3;padły/padłe;1. samica - 24 m - 65 kg 2. samica - 36 m - 100 kg 3. samiec - 24 m - 60 kg;3;0;0;0;;
1933;389;lubelskie;06020 Biłgoraj;0602 biłgorajski;Józefów;Czarny Las Kolonia;objęty ograniczeniami;50.4953;23.1636;32;24.03.2020;31.03.2020;03.04.2020;P/20/15810;RT-PCR+;1;odstrzelony;samica - 36 m - 80 kg;0;0;0;0;;
1934;390;lubelskie;06020 Biłgoraj;0602 biłgorajski;Księżpol;Kulasze;objęty ograniczeniami;50.4323;22.8349;32;25.03.2020;31.03.2020;03.04.2020;P/20/15810;RT-PCR+;1;odstrzelony;samica - 36 m - 60 kg;0;0;0;0;;
1935;391;lubelskie;06020 Biłgoraj;0602 biłgorajski;Tereszpol;Tereszpol Zaorenda;objęty ograniczeniami;50.596;22.9091;32;29.03.2020;31.03.2020;03.04.2020;P/20/15810;RT-PCR+;1;odstrzelony;samica - 18 m - 35 kg;0;0;0;0;;
1936;392;lubelskie;06020 Biłgoraj;0602 biłgorajski;Tarnogród;Luchów Górny;objęty ograniczeniami;50.322;22.6866;30;30.03.2020;02.04.2020;06.04.2020;P/20/16056;RT-PCR+;2;padły/padłe;1. -2. samica - 12 m - 35 kg;0;2;0;0;;
1937;393;lubelskie;06030 Chełm;0603 chełmski;Ruda-Huta;Dobryłów;objęty ograniczeniami;51.2222;23.3937;32;26.03.2020;31.03.2020;03.04.2020;P/20/15812;ELISA+IPT+;1;odstrzelony;samiec - 36 m - 90 kg;0;0;0;0;;
1938;394;lubelskie;06140 Puławy;0614 puławski;Puławy;Puławy;objęty ograniczeniami;51.4395;21.9835;30;31.03.2020;02.04.2020;05.04.2020;P/20/15954;RT-PCR+;1;padły/padłe;samica - 36 m - 90 kg;1;0;0;0;;
1939;395;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Tarnawatka;Pańków;objęty ograniczeniami;50.5073;23.3514;32;29.03.2020;30.03.2020;06.04.2020;P/20/16086;RT-PCR+;1;odstrzelony;samica - 48 m - 80 kg;0;0;0;0;;
1940;396;lubelskie;06060 Krasnystaw;0606 krasnostawski;Rudnik;Płonka Poleśna;zagrożenia;50.8288;22.9836;32;29.03.2020;31.03.2020;06.04.2020;P/20/16087;ELISA+IPT+;1;odstrzelony;samica - 24 m - 50 kg;0;0;0;0;;
1941;96;wielkopolskie;30290 Wolsztyn;3029 wolsztyński;Przemęt;Solec Nowy  ;objęty ograniczeniami;52.040472;16.21776;32;30.03.2020;31.03.2020;09.04.2020;P/20/16462;RT-PCR+;3;padły/padłe;"1. płeć nieokreślona, 3 m - 20 kg 2. płeć nieokreślona, 3 m - 25 kg 3. płeć nieokreślona , 24 m - 55 kg                                            ";0;0;3;0;;
1942;97;wielkopolskie;30290 Wolsztyn;3029 wolsztyński;Przemęt;Przemęt ;objęty ograniczeniami;52.023296;16.295836;32;30.03.2020;31.03.2020;09.04.2020;P/20/16462;RT-PCR+;1;padły/padłe;1. samica - 12 m - 35 kg ;0;1;0;0;;
1943;98;wielkopolskie;30290 Wolsztyn;3029 wolsztyński;Wolsztyn ;Tłoki;objęty ograniczeniami;52.099083;16.181722;32;30.03.2020;31.03.2020;09.04.2020;P/20/16462;RT-PCR+;4;padły/padłe;"1. samica - 36 m - 80 kg 2. samica - 3 m - 30 kg 3. płeć nieokreślona , 48 m - 85 kg                                  4. samiec - 24 m - 45 kg                                                                         ";1;1;2;0;;
1944;99;wielkopolskie;30290 Wolsztyn;3029 wolsztyński;Wolsztyn ;Błocko;objęty ograniczeniami;52.060719;16.233031;32;30.03.2020;31.03.2020;09.04.2020;P/20/16462;RT-PCR+;4;padły/padłe;"1. płeć nieokreślona,  3 m - 20 kg  2. płeć nieokreślona, 12 m - 30 kg 3. płeć nieokreślona , 12 m - 25 kg                                  4. płeć nieokreślona, 24 m - 45 kg                                                                         ";0;0;4;0;;
1945;100;wielkopolskie;30290 Wolsztyn;3029 wolsztyński;Wolsztyn ;Borki;objęty ograniczeniami;52.050083;16.197639;32;30.03.2020;31.03.2020;09.04.2020;P/20/16462;RT-PCR+;1;padły/padłe;1. płeć nieokreślona,  24 m - 50 kg;0;0;1;0;;
