NR ADNS;Nr przypadku w województwie;Województwo;Kod jednostki TRACES;Powiat wg kodu TERYT;Gmina;Miejscowość (najbliższa lub Nr obwodu łowieckiego) - jeśli możliwe;Nazwa obszaru z DWK 2014/709;Szerokość;Długość;Sposób unieszkodliwienia zwłok;Data zgłoszenia;Data wysłania próbek;Data potwierdzenia;Nr sprawozdania z badań (ostatecznego);Rodzaj badania;Liczba dzików dodatnich;Przyczyna podejrzenia;Płeć - wiek (w miesiącach) - waga;+;++;+++;Kości;;
2407;602;lubuskie;08040 Nowa Sól;0804 nowosolski;Nowa Sól;Stany;zagrożenia;51.853542;15.782869;32;10.05.2020;13.05.2020;14.05.2020;P/20/20774;RT-PCR+;1;padły/padłe;samiec -48 mc,80 kg;0;0;1;0;;
2408;2188/127;mazowieckie;14060 Grójec;1406 grójecki;Jasieniec;Ignaców;objęty ograniczeniami;51.790397;21.057375;32;13.05.2020;13.05.2020;15.05.2020;P/20/20938;RT-PCR+;1;padły/padłe;1. płeć nieokreślona, wiek nieokreślony, 10 kg     ;0;0;0;1;;
2409;2187/126;mazowieckie;14070 Kozienice;1407 kozienicki;Kozienice;obw. 534,              Chinów;zagrożenia;51.610752;21.417856;32;12.05.2020;12.05.2020;14.05.2020; P/20/20732 ;ELISA+IPT+;1;odstrzelony;samica - 24 miesiace,44 kg;0;0;0;0;;
2410;485;lubelskie;06200 Zamość;0620 zamojski;Komarów-Osada;Zubowice;objęty ograniczeniami;50.6299;23.5501;32;03.05.2020;05.05.2020;11.05.2020;P/20/20201;RT-PCR+;1;odstrzelony;samiec - 24 m - 50 kg;0;0;0;0;;
2411;486;lubelskie;06200 Zamość;0620 zamojski;Nielisz;Ruskie Piaski;zagrożenia;50.8202;23.0826;32;02.05.2020;05.05.2020;12.05.2020;P/20/20241, zastąpione wynikiem P/20/20372;RT-PCR+;1;odstrzelony;samica - 24 m - 47 kg;0;0;0;0;;
2412;487;lubelskie;06200 Zamość;0620 zamojski;Zwierzyniec;Wywłoczka;zagrożenia;50.6084;22.9478;30;04.05.2020;05.05.2020;11.05.2020;P/20/20202;RT-PCR+;1;padły/padłe;samica - 24 m - 50 kg;1;0;0;0;;
2413;488;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Jarczów;Wola Gródecka;zagrożenia;50.5076;23.6221;32;04.05.2020;06.05.2020;12.05.2020;P/20/20205;RT-PCR+;1;padły/padłe;samica - 36 m - 100 kg;1;0;0;0;;
2414;489;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Tarnawatka;Dąbrowa Tarnawacka;objęty ograniczeniami;50.5047;23.4087;32;05.05.2020;06.05.2020;12.05.2020;P/20/20206;RT-PCR+;1;padły/padłe;samica - 24 m - 80 kg;1;0;0;0;;
2415;490;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Tomaszów Lubelski;Ulów;zagrożenia;50.489;23.3161;32;05.05.2020;06.05.2020;12.05.2020;P/20/20207;RT-PCR+;1;padły/padłe;samica - 24 m - 60 kg;1;0;0;0;;
2416;491;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Tomaszów Lubelski;Ulów;zagrożenia;50.4864;23.2959;32;04.05.2020;06.05.2020;12.05.2020;P/20/20208;RT-PCR+;1;padły/padłe;samica - 24 m - 60 kg;0;1;0;0;;
2417;492;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Rachanie;Wożuczyn Cukrownia;objęty ograniczeniami;50.5432;23.5924;32;02.05.2020;04.05.2020;12.05.2020;P/20/20209;RT-PCR+;1;padły/padłe;samiec - 24 m - 60 kg;1;0;0;0;;
2418;493;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Tomaszów Lubelski;Typin;zagrożenia;50.486;23.601;32;30.04.2020;04.05.2020;12.05.2020;P/20/20210;RT-PCR+;1;padły/padłe;samiec - 24 m - 65 kg;0;1;0;0;;
